ImageId,Label
1,8
2,3
3,8
4,2
5,2
6,7
7,5
8,3
9,5
10,1
11,8
12,0
13,4
14,1
15,3
16,7
17,9
18,9
19,2
20,4
21,4
22,9
23,5
24,3
25,1
26,5
27,3
28,7
29,5
30,7
31,6
32,3
33,2
34,1
35,6
36,4
37,6
38,2
39,7
40,4
41,9
42,6
43,4
44,7
45,1
46,2
47,6
48,7
49,9
50,4
51,3
52,0
53,2
54,0
55,6
56,6
57,0
58,1
59,7
60,1
61,1
62,4
63,7
64,1
65,8
66,3
67,8
68,6
69,7
70,1
71,2
72,3
73,3
74,3
75,6
76,8
77,0
78,3
79,7
80,9
81,5
82,9
83,6
84,3
85,4
86,7
87,4
88,6
89,1
90,4
91,8
92,6
93,3
94,1
95,2
96,9
97,3
98,1
99,0
100,9
101,0
102,4
103,7
104,8
105,4
106,4
107,9
108,3
109,0
110,3
111,6
112,0
113,6
114,2
115,9
116,4
117,6
118,1
119,8
120,4
121,6
122,9
123,8
124,7
125,4
126,7
127,0
128,1
129,6
130,6
131,5
132,2
133,4
134,7
135,8
136,3
137,1
138,7
139,2
140,5
141,3
142,7
143,5
144,1
145,3
146,2
147,4
148,8
149,2
150,2
151,9
152,3
153,2
154,1
155,7
156,9
157,9
158,1
159,5
160,7
161,0
162,7
163,5
164,0
165,9
166,7
167,7
168,0
169,2
170,5
171,3
172,9
173,1
174,9
175,9
176,9
177,1
178,3
179,1
180,5
181,2
182,4
183,0
184,6
185,1
186,8
187,0
188,5
189,7
190,0
191,4
192,3
193,2
194,9
195,3
196,6
197,4
198,6
199,5
200,2
201,5
202,7
203,0
204,7
205,1
206,4
207,6
208,7
209,2
210,2
211,9
212,5
213,1
214,0
215,7
216,3
217,9
218,1
219,6
220,3
221,0
222,1
223,0
224,7
225,1
226,0
227,5
228,9
229,2
230,6
231,2
232,8
233,7
234,3
235,7
236,4
237,5
238,5
239,7
240,2
241,3
242,6
243,9
244,5
245,6
246,2
247,4
248,6
249,4
250,5
251,7
252,4
253,0
254,7
255,4
256,8
257,2
258,4
259,5
260,6
261,5
262,2
263,5
264,1
265,7
266,0
267,4
268,5
269,5
270,0
271,0
272,1
273,9
274,9
275,5
276,6
277,7
278,0
279,9
280,9
281,2
282,9
283,1
284,7
285,3
286,2
287,2
288,8
289,9
290,5
291,6
292,5
293,5
294,9
295,0
296,7
297,6
298,9
299,9
300,2
301,8
302,5
303,8
304,1
305,7
306,4
307,2
308,9
309,4
310,4
311,8
312,7
313,0
314,3
315,5
316,2
317,0
318,6
319,5
320,4
321,2
322,3
323,8
324,5
325,1
326,4
327,2
328,2
329,9
330,2
331,0
332,6
333,7
334,4
335,6
336,2
337,9
338,9
339,6
340,7
341,3
342,9
343,9
344,5
345,2
346,7
347,7
348,2
349,8
350,9
351,7
352,8
353,2
354,9
355,9
356,5
357,7
358,8
359,6
360,1
361,0
362,0
363,8
364,8
365,9
366,6
367,4
368,2
369,1
370,3
371,2
372,0
373,6
374,4
375,2
376,1
377,6
378,5
379,1
380,8
381,3
382,8
383,0
384,1
385,5
386,2
387,7
388,0
389,2
390,3
391,6
392,7
393,7
394,9
395,0
396,2
397,8
398,5
399,8
400,9
401,6
402,5
403,5
404,1
405,9
406,5
407,5
408,6
409,7
410,3
411,6
412,4
413,1
414,4
415,9
416,7
417,0
418,3
419,0
420,4
421,7
422,4
423,8
424,7
425,6
426,1
427,6
428,5
429,6
430,4
431,3
432,1
433,2
434,4
435,4
436,2
437,5
438,9
439,7
440,7
441,1
442,3
443,3
444,5
445,5
446,9
447,0
448,8
449,0
450,6
451,7
452,5
453,7
454,8
455,8
456,1
457,6
458,2
459,5
460,0
461,0
462,3
463,8
464,4
465,2
466,0
467,5
468,7
469,5
470,2
471,3
472,3
473,1
474,3
475,3
476,9
477,3
478,3
479,7
480,3
481,7
482,1
483,5
484,1
485,7
486,2
487,8
488,7
489,2
490,3
491,9
492,5
493,7
494,3
495,2
496,9
497,6
498,7
499,6
500,4
501,7
502,1
503,6
504,9
505,9
506,9
507,0
508,8
509,5
510,5
511,6
512,6
513,5
514,0
515,1
516,6
517,6
518,2
519,5
520,7
521,9
522,6
523,1
524,3
525,9
526,8
527,2
528,2
529,2
530,7
531,6
532,4
533,5
534,9
535,9
536,8
537,8
538,7
539,3
540,3
541,8
542,7
543,3
544,2
545,1
546,4
547,4
548,4
549,7
550,4
551,8
552,2
553,9
554,7
555,1
556,8
557,5
558,7
559,1
560,8
561,0
562,9
563,3
564,8
565,3
566,9
567,2
568,0
569,7
570,9
571,7
572,6
573,1
574,6
575,9
576,4
577,9
578,7
579,6
580,7
581,9
582,3
583,6
584,3
585,6
586,9
587,7
588,1
589,8
590,8
591,7
592,4
593,3
594,7
595,7
596,7
597,2
598,7
599,9
600,9
601,6
602,9
603,3
604,2
605,4
606,6
607,3
608,3
609,7
610,1
611,7
612,2
613,6
614,6
615,9
616,1
617,4
618,2
619,4
620,2
621,4
622,2
623,9
624,5
625,2
626,7
627,8
628,7
629,4
630,5
631,6
632,2
633,2
634,1
635,6
636,1
637,0
638,6
639,2
640,9
641,3
642,9
643,5
644,1
645,4
646,2
647,6
648,6
649,2
650,8
651,0
652,0
653,5
654,7
655,3
656,9
657,7
658,4
659,6
660,9
661,7
662,2
663,8
664,6
665,2
666,8
667,1
668,0
669,0
670,9
671,3
672,8
673,4
674,7
675,0
676,8
677,3
678,6
679,1
680,6
681,8
682,3
683,8
684,0
685,6
686,6
687,1
688,6
689,1
690,7
691,3
692,1
693,2
694,6
695,9
696,2
697,3
698,2
699,9
700,3
701,8
702,7
703,1
704,6
705,8
706,1
707,8
708,5
709,5
710,7
711,6
712,7
713,6
714,9
715,8
716,7
717,4
718,9
719,8
720,0
721,5
722,3
723,8
724,4
725,7
726,7
727,1
728,4
729,0
730,8
731,1
732,8
733,9
734,3
735,5
736,3
737,5
738,0
739,3
740,4
741,6
742,6
743,2
744,5
745,0
746,1
747,7
748,3
749,7
750,8
751,8
752,5
753,7
754,8
755,6
756,3
757,8
758,7
759,8
760,1
761,0
762,9
763,5
764,4
765,9
766,4
767,1
768,4
769,7
770,4
771,0
772,9
773,1
774,4
775,1
776,5
777,6
778,3
779,9
780,9
781,0
782,3
783,3
784,1
785,3
786,4
787,3
788,0
789,3
790,1
791,1
792,1
793,9
794,2
795,5
796,5
797,7
798,3
799,0
800,2
801,8
802,9
803,2
804,4
805,5
806,3
807,1
808,5
809,3
810,3
811,1
812,3
813,3
814,6
815,3
816,2
817,0
818,4
819,5
820,9
821,0
822,2
823,3
824,5
825,0
826,1
827,5
828,8
829,9
830,7
831,2
832,9
833,6
834,8
835,6
836,1
837,9
838,4
839,5
840,2
841,0
842,8
843,4
844,0
845,2
846,3
847,6
848,9
849,3
850,5
851,0
852,9
853,5
854,9
855,4
856,9
857,3
858,0
859,6
860,7
861,7
862,8
863,1
864,8
865,7
866,9
867,1
868,9
869,6
870,7
871,1
872,1
873,5
874,1
875,3
876,0
877,8
878,5
879,2
880,8
881,9
882,5
883,8
884,8
885,6
886,1
887,0
888,2
889,1
890,3
891,0
892,3
893,3
894,6
895,4
896,1
897,5
898,2
899,9
900,6
901,4
902,1
