ImageId,Label
1,1
2,7
3,2
4,6
5,5
6,5
7,5
8,5
9,1
10,3
11,6
12,8
13,3
14,9
15,3
16,6
17,8
18,4
19,2
20,7
21,1
22,4
23,7
24,2
25,3
26,2
27,9
28,5
29,4
30,9
31,9
32,6
33,9
34,4
35,9
36,8
37,2
38,5
39,8
40,8
41,1
42,3
43,2
44,2
45,7
46,2
47,4
48,5
49,1
50,2
51,5
52,6
53,3
54,7
55,0
56,1
57,9
58,2
59,6
60,9
61,4
62,2
63,6
64,2
65,3
66,3
67,4
68,1
69,3
70,6
71,1
72,5
73,3
74,4
75,6
76,4
77,8
78,4
79,9
80,1
81,9
82,3
83,0
84,1
85,8
86,5
87,7
88,0
89,3
90,2
91,6
92,6
93,9
94,4
95,0
96,1
97,7
98,4
99,1
100,1
101,9
102,1
103,5
104,0
105,5
106,4
107,4
108,8
109,9
110,9
111,4
112,1
113,7
114,1
115,0
116,0
117,4
118,1
119,6
120,3
121,5
122,2
123,0
124,1
125,8
126,9
127,8
128,4
129,6
130,2
131,2
132,2
133,4
134,9
135,0
136,7
137,4
138,1
139,8
140,2
141,5
142,5
143,3
144,9
145,8
146,5
147,7
148,4
149,6
150,2
151,3
152,7
153,0
154,6
155,0
156,0
157,3
158,5
159,9
160,5
161,4
162,8
163,6
164,1
165,3
166,6
167,5
168,5
169,8
170,8
171,7
172,2
173,9
174,6
175,4
176,9
177,2
178,1
179,8
180,5
181,1
182,7
183,9
184,3
185,3
186,6
187,1
188,5
189,0
190,1
191,0
192,4
193,8
194,0
195,0
196,7
197,5
198,9
199,5
200,7
201,8
202,1
203,8
204,8
205,5
206,3
207,1
208,4
209,5
210,5
211,9
212,0
213,3
214,9
215,0
216,6
217,2
218,1
219,0
220,7
221,8
222,0
223,9
224,7
225,3
226,1
227,9
228,6
229,0
230,9
231,3
232,8
233,6
234,9
235,9
236,0
237,5
238,2
239,3
240,1
241,6
242,1
243,1
244,2
245,7
246,1
247,1
248,0
249,8
250,4
251,9
252,7
253,4
254,9
255,8
256,0
257,4
258,6
259,8
260,3
261,6
262,0
263,2
264,6
265,3
266,9
267,3
268,8
269,6
270,8
271,8
272,7
273,0
274,5
275,4
276,0
277,0
278,5
279,1
280,9
281,7
282,4
283,6
284,9
285,4
286,2
287,1
288,0
289,3
290,0
291,1
292,6
293,4
294,3
295,4
296,2
297,0
298,6
299,3
300,3
301,9
302,9
303,7
304,4
305,7
306,0
307,2
308,2
309,4
310,6
311,6
312,5
313,0
314,7
315,4
316,7
317,4
318,5
319,8
320,6
321,3
322,1
323,1
324,9
325,8
326,1
327,6
328,5
329,7
330,2
331,0
332,3
333,2
334,6
335,6
336,4
337,9
338,6
339,1
340,9
341,6
342,2
343,3
344,2
345,4
346,3
347,2
348,1
349,2
350,3
351,7
352,0
353,4
354,7
355,3
356,0
357,7
358,1
359,8
360,4
361,1
362,1
363,4
364,1
365,6
366,3
367,7
368,6
369,4
370,6
371,2
372,8
373,3
374,2
375,2
376,2
377,7
378,1
379,6
380,2
381,4
382,7
383,6
384,9
385,8
386,2
387,3
388,9
389,9
390,8
391,2
392,7
393,1
394,1
395,7
396,0
397,3
398,2
399,6
400,9
401,6
402,9
403,4
404,3
405,8
406,2
407,3
408,7
409,2
410,9
411,0
412,4
413,9
414,4
415,9
416,0
417,7
418,0
419,9
420,1
421,7
422,9
423,0
424,0
425,3
426,1
427,4
428,3
429,3
430,9
431,4
432,1
433,8
434,0
435,8
436,5
437,4
438,7
439,3
440,3
441,2
442,1
443,7
444,1
445,6
446,7
447,8
448,3
449,9
450,7
451,3
452,1
453,3
454,9
455,3
456,0
457,6
458,2
459,2
460,3
461,1
462,1
463,8
464,5
465,4
466,1
467,2
468,7
469,5
470,8
471,2
472,8
473,1
474,0
475,7
476,9
477,7
478,8
479,2
480,5
481,2
482,7
483,4
484,3
485,4
486,5
487,6
488,2
489,2
490,6
491,2
492,7
493,0
494,1
495,2
496,7
497,8
498,4
499,0
500,6
501,6
502,8
503,8
504,0
505,9
506,9
507,3
508,8
509,6
510,8
511,9
512,6
513,5
514,3
515,3
516,6
517,9
518,3
519,9
520,8
521,8
522,9
523,4
524,6
525,7
526,1
527,4
528,8
529,5
530,2
531,6
532,3
533,7
534,8
535,9
536,4
537,8
538,4
539,6
540,9
541,8
542,3
543,1
544,3
545,0
546,4
547,4
548,8
549,7
550,4
551,5
552,3
553,2
554,0
555,9
556,7
557,4
558,0
559,5
560,9
561,6
562,0
563,0
564,5
565,8
566,8
567,4
568,3
569,6
570,4
571,4
572,4
573,5
574,7
575,6
576,0
577,5
578,4
579,0
580,2
581,2
582,0
583,1
584,3
585,1
586,5
587,6
588,4
589,2
590,4
591,9
592,5
593,2
594,3
595,1
596,1
597,4
598,5
599,0
600,0
601,3
602,4
603,1
604,9
605,9
606,9
607,2
608,1
609,3
610,4
611,8
612,8
613,6
614,6
615,6
616,2
617,6
618,6
619,7
620,8
621,3
622,3
623,4
624,5
625,2
626,5
627,8
628,6
629,3
630,1
631,1
632,8
633,1
634,3
635,1
636,7
637,0
638,6
639,6
640,1
641,4
642,1
643,1
644,8
645,8
646,0
647,0
648,4
649,0
650,4
651,2
652,3
653,9
654,7
655,2
656,2
657,2
658,2
659,9
660,7
661,4
662,1
663,7
664,4
665,4
666,5
667,5
668,1
669,6
670,5
671,0
672,0
673,3
674,7
675,2
676,4
677,5
678,9
679,1
680,6
681,8
682,5
683,7
684,2
685,9
686,2
687,4
688,0
689,7
690,5
691,4
692,7
693,5
694,2
695,7
696,1
697,1
698,8
699,3
700,7
701,5
702,8
703,9
704,1
705,6
706,4
707,9
708,9
709,7
710,7
711,1
712,5
713,5
714,6
715,1
716,1
717,2
718,8
719,5
720,8
721,3
722,0
723,9
724,7
725,2
726,1
727,6
728,5
729,0
730,5
731,9
732,2
733,1
734,0
735,9
736,8
737,4
738,1
739,6
740,2
741,0
742,4
743,5
744,6
745,2
746,9
747,4
748,5
749,6
750,7
751,1
752,5
753,4
754,0
755,2
756,0
757,3
758,0
759,8
760,3
761,7
762,5
763,0
764,4
765,1
766,3
767,4
768,9
769,0
770,7
771,3
772,8
773,0
774,0
775,3
776,1
777,0
778,5
779,2
780,5
781,2
782,1
783,9
784,3
785,5
786,3
787,7
788,0
789,2
790,2
791,3
792,5
793,3
794,8
795,9
796,8
797,6
798,6
799,3
800,7
801,6
802,4
803,6
804,2
805,9
806,1
807,3
808,9
809,5
810,0
811,3
812,3
813,0
814,6
815,1
816,9
817,1
818,1
819,7
820,3
821,9
822,8
823,6
824,1
825,0
826,5
827,1
828,6
829,0
830,6
831,3
832,0
833,1
834,9
835,4
836,7
837,8
838,9
839,1
840,2
841,1
842,2
843,5
844,8
845,6
846,9
847,1
848,7
849,7
850,3
851,8
852,5
853,4
854,2
855,0
856,1
857,7
858,5
859,5
860,7
861,9
862,7
863,5
