ImageId,Label
1,1
2,6
3,3
4,1
5,8
6,6
7,3
8,6
9,0
10,0
11,0
12,1
13,4
14,2
15,2
16,9
17,7
18,3
19,3
20,4
21,8
22,5
23,0
24,3
25,1
26,2
27,6
28,1
29,4
30,1
31,3
32,9
33,5
34,7
35,2
36,6
37,2
38,3
39,1
40,4
41,9
42,3
43,6
44,6
45,3
46,0
47,1
48,9
49,4
50,6
51,7
52,3
53,1
54,4
55,6
56,9
57,0
58,3
59,9
60,3
61,3
62,5
63,5
64,5
65,4
66,3
67,0
68,1
69,2
70,9
71,2
72,6
73,7
74,4
75,1
76,0
77,7
78,3
79,5
80,6
81,2
82,1
83,2
84,3
85,6
86,7
87,5
88,3
89,1
90,7
91,9
92,4
93,0
94,6
95,9
96,8
97,1
98,1
99,7
100,1
101,0
102,2
103,3
104,9
105,5
106,4
107,0
108,5
109,7
110,1
111,4
112,9
113,7
114,4
115,9
116,2
117,9
118,0
119,5
120,8
121,3
122,9
123,9
124,0
125,0
126,5
127,4
128,1
129,9
130,6
131,6
132,8
133,8
134,4
135,6
136,5
137,1
138,0
139,8
140,6
141,7
142,0
143,5
144,2
145,4
146,9
147,8
148,8
149,5
150,5
151,8
152,2
153,6
154,0
155,4
156,0
157,0
158,9
159,7
160,3
161,8
162,7
163,0
164,8
165,7
166,6
167,2
168,9
169,1
170,0
171,2
172,6
173,7
174,4
175,1
176,5
177,2
178,9
179,6
180,4
181,5
182,8
183,6
184,4
185,1
186,0
187,3
188,7
189,8
190,9
191,7
192,0
193,1
194,1
195,1
196,1
197,4
198,5
199,4
200,8
201,3
202,7
203,9
204,3
205,5
206,5
207,4
208,6
209,6
210,0
211,2
212,8
213,6
214,6
215,9
216,2
217,1
218,2
219,9
220,0
221,1
222,4
223,9
224,3
225,0
226,1
227,5
228,8
229,2
230,0
231,1
232,2
233,7
234,4
235,6
236,4
237,2
238,8
239,2
240,1
241,4
242,0
243,6
244,8
245,5
246,2
247,9
248,4
249,5
250,2
251,0
252,0
253,7
254,8
255,0
256,7
257,2
258,8
259,4
260,0
261,0
262,9
263,1
264,2
265,5
266,7
267,0
268,1
269,6
270,7
271,1
272,6
273,8
274,3
275,5
276,7
277,2
278,7
279,1
280,5
281,7
282,0
283,4
284,8
285,3
286,2
287,5
288,3
289,8
290,2
291,3
292,0
293,8
294,4
295,5
296,3
297,8
298,4
299,2
300,7
301,9
302,6
303,9
304,5
305,1
306,4
307,2
308,0
309,0
310,7
311,5
312,0
313,4
314,4
315,3
316,4
317,1
318,6
319,3
320,6
321,2
322,5
323,2
324,0
325,0
326,6
327,1
328,0
329,6
330,6
331,8
332,5
333,4
334,2
335,1
336,0
337,9
338,7
339,6
340,5
341,0
342,6
343,9
344,5
345,6
346,0
347,6
348,4
349,9
350,1
351,3
352,4
353,0
354,5
355,3
356,9
357,1
358,1
359,3
360,4
361,6
362,1
363,9
364,9
365,4
366,9
367,2
368,4
369,4
370,9
371,7
372,4
373,1
374,7
375,9
376,5
377,2
378,4
379,3
380,6
381,8
382,0
383,2
384,5
385,4
386,1
387,4
388,3
389,3
390,1
391,7
392,9
393,3
394,6
395,0
396,7
397,7
398,0
399,5
400,9
401,5
402,7
403,0
404,9
405,4
406,1
407,5
408,8
409,7
410,0
411,3
412,3
413,4
414,1
415,3
416,2
417,7
418,6
419,9
420,1
421,2
422,4
423,1
424,4
425,7
426,4
427,5
428,8
429,3
430,1
431,7
432,0
433,1
434,0
435,1
436,8
437,9
438,5
439,0
440,9
441,3
442,7
443,9
444,7
445,1
446,5
447,8
448,4
449,1
450,3
451,2
452,1
453,1
454,5
455,5
456,6
457,9
458,8
459,4
460,9
461,3
462,8
463,0
464,9
465,7
466,2
467,8
468,2
469,5
470,1
471,3
472,6
473,2
474,9
475,3
476,0
477,9
478,3
479,1
480,3
481,1
482,8
483,2
484,8
485,1
486,2
487,3
488,0
489,3
490,5
491,6
492,7
493,3
494,6
495,6
496,5
497,1
498,3
499,2
500,1
501,5
502,8
503,0
504,0
505,8
506,4
507,7
508,3
509,3
510,9
511,9
512,6
513,8
514,8
515,3
516,2
517,2
518,0
519,7
520,9
521,4
522,1
523,3
524,0
525,3
526,1
527,2
528,9
529,3
530,6
531,2
532,6
533,1
534,3
535,4
536,0
537,9
538,3
539,1
540,8
541,8
542,1
543,0
544,7
545,2
546,9
547,8
548,7
549,0
550,2
551,7
552,2
553,2
554,6
555,1
556,9
557,4
558,1
559,5
560,1
561,9
562,1
563,8
564,0
565,7
566,4
567,7
568,5
569,4
570,5
571,1
572,5
573,8
574,0
575,2
576,3
577,0
578,3
579,9
580,2
581,7
582,8
583,2
584,4
585,2
586,1
587,2
588,9
589,6
590,4
591,7
592,2
593,7
594,3
595,3
596,7
597,7
598,6
599,2
600,7
601,6
602,1
603,8
604,9
605,4
606,9
607,1
608,2
609,2
610,5
611,5
612,5
613,9
614,8
615,1
616,2
617,7
618,6
619,7
620,1
621,8
622,4
623,5
624,6
625,9
626,5
627,8
628,4
629,7
630,7
631,0
632,7
633,8
634,6
635,7
636,9
637,8
638,1
639,2
640,2
641,2
642,3
643,1
644,2
645,7
646,6
647,8
648,3
649,6
650,4
651,6
652,6
653,7
654,9
655,5
656,3
657,6
658,7
659,4
660,6
661,3
662,9
663,7
664,4
665,5
666,3
667,3
668,3
669,6
670,2
671,7
672,5
673,8
674,5
675,1
676,9
677,7
678,9
679,6
680,2
681,7
682,5
683,3
684,2
685,9
686,2
687,4
688,4
689,8
690,0
691,8
692,4
693,8
694,8
695,0
696,8
697,0
698,2
699,9
700,5
701,7
702,8
703,1
704,4
705,4
706,3
707,0
708,9
709,3
710,7
711,7
712,5
713,2
714,1
715,1
716,1
717,2
718,4
719,9
720,6
721,5
722,4
723,9
724,7
725,0
726,0
727,0
728,7
729,2
730,6
731,1
732,4
733,4
734,1
735,8
736,4
737,5
738,1
739,0
740,7
741,7
742,4
743,6
744,3
745,9
746,8
747,4
748,6
749,7
750,2
751,9
752,8
753,1
754,5
755,9
756,7
757,8
758,7
759,3
760,3
761,1
762,0
763,8
764,7
765,2
766,3
767,7
768,8
769,1
770,5
771,6
772,2
773,0
774,2
775,6
776,8
777,7
778,4
779,2
780,3
781,4
782,6
783,3
784,4
785,9
786,5
787,7
788,2
789,2
790,2
791,2
792,1
793,3
794,0
795,9
796,7
797,1
798,0
799,6
800,6
801,8
802,3
803,9
804,6
805,6
806,2
807,4
808,0
809,6
810,4
811,3
812,0
813,6
814,5
815,1
816,5
817,3
818,7
819,9
820,0
821,1
822,7
823,7
824,5
825,8
826,3
827,9
828,5
829,6
830,0
831,1
832,7
833,4
834,3
835,3
836,3
837,4
838,9
839,4
840,7
841,2
842,5
843,6
844,8
845,7
846,2
847,8
848,0
849,1
850,6
851,7
852,0
853,6
854,1
855,6
856,6
857,9
858,9
859,1
860,5
861,6
862,8
863,8
864,4
865,7
866,0
867,0
868,5
869,6
870,4
871,0
872,3
873,4
874,7
875,2
876,8
877,1
878,8
879,4
880,3
881,9
882,5
883,6
884,7
885,8
886,0
887,6
888,1
889,1
890,3
891,8
892,0
893,6
894,3
895,8
896,5
897,6
898,1
899,5
900,5
901,6
902,8
903,0
904,1
905,9
906,6
907,0
908,1
909,8
910,0
911,6
912,5
913,2
914,2
915,3
916,1
917,5
918,7
919,7
920,6
921,4
922,1
923,3
924,2
925,3
926,6
927,8
928,9
929,3
930,4
931,6
932,0
933,2
934,2
935,9
936,1
937,9
938,7
939,8
940,7
941,1
942,4
943,2
944,2
945,5
946,8
947,9
948,7
949,7
950,2
951,7
952,3
953,5
954,2
955,5
956,7
957,6
958,3
959,8
960,7
961,5
962,6
963,3
964,7
965,8
966,9
967,2
968,6
969,1
970,2
971,4
972,6
973,0
974,6
975,0
976,4
977,2
978,5
979,7
980,1
981,8
982,6
983,1
984,9
985,7
986,4
987,7
988,6
989,6
990,8
991,7
992,2
993,8
994,7
995,9
996,2
997,3
998,6
999,6
1000,1
1001,2
1002,8
1003,6
1004,1
1005,0
1006,3
1007,4
1008,1
1009,0
1010,4
1011,6
1012,4
1013,6
1014,7
1015,2
1016,2
1017,4
1018,5
1019,9
1020,0
1021,5
1022,6
1023,3
1024,8
1025,1
1026,2
1027,6
1028,7
1029,9
1030,0
1031,6
1032,1
1033,3
1034,6
1035,2
1036,8
1037,1
1038,7
1039,8
1040,0
1041,8
1042,0
1043,3
1044,7
1045,3
1046,1
1047,8
1048,2
1049,2
1050,6
1051,1
1052,0
1053,6
1054,8
1055,3
1056,6
1057,7
1058,7
1059,2
1060,9
1061,2
1062,8
1063,8
1064,6
1065,3
1066,0
1067,6
1068,6
1069,5
1070,7
1071,6
1072,8
1073,4
1074,4
1075,0
1076,3
1077,7
1078,4
1079,6
1080,5
1081,9
1082,9
1083,1
1084,9
1085,3
1086,6
1087,7
1088,9
1089,7
1090,2
1091,4
1092,0
1093,2
1094,3
1095,9
1096,6
1097,6
1098,6
1099,9
1100,1
1101,8
1102,1
1103,9
1104,5
1105,7
1106,6
1107,5
1108,7
1109,6
1110,3
1111,7
1112,4
1113,5
1114,1
1115,6
1116,5
1117,8
1118,9
1119,5
1120,6
1121,3
1122,2
1123,2
1124,1
1125,9
1126,6
1127,2
1128,2
1129,0
1130,1
1131,0
1132,2
1133,2
1134,5
1135,6
1136,8
1137,3
1138,7
1139,0
1140,0
1141,0
1142,2
1143,1
1144,8
1145,5
1146,0
1147,8
1148,0
1149,0
1150,9
1151,0
1152,2
1153,6
1154,1
1155,0
1156,5
1157,1
1158,6
1159,2
1160,4
1161,0
1162,7
1163,9
1164,2
1165,3
1166,2
1167,0
1168,0
1169,2
1170,6
1171,6
1172,6
1173,3
1174,5
1175,6
1176,5
1177,7
1178,9
1179,2
1180,8
1181,8
1182,3
1183,7
1184,0
1185,7
1186,1
1187,7
1188,3
1189,6
1190,7
1191,3
1192,7
1193,9
1194,3
1195,7
1196,4
1197,8
1198,8
1199,0
1200,4
1201,1
1202,9
1203,0
1204,6
1205,2
1206,5
1207,4
1208,7
1209,3
1210,2
1211,8
1212,7
1213,3
1214,5
1215,3
1216,3
1217,9
1218,6
1219,8
1220,1
1221,3
1222,2
1223,4
1224,8
1225,8
1226,2
1227,4
1228,6
1229,3
1230,4
1231,3
1232,7
1233,9
1234,7
1235,5
1236,5
1237,5
1238,0
1239,9
1240,4
1241,3
1242,0
1243,2
1244,9
1245,9
1246,4
1247,9
1248,4
1249,1
1250,5
1251,4
1252,7
1253,1
1254,7
1255,1
1256,4
1257,2
1258,9
1259,1
1260,1
1261,0
1262,0
1263,1
1264,5
1265,7
1266,5
1267,0
1268,2
1269,7
1270,0
1271,8
1272,3
1273,5
1274,4
1275,6
1276,1
1277,6
1278,8
1279,4
1280,6
1281,1
1282,9
1283,9
1284,7
1285,2
1286,2
1287,7
1288,9
1289,7
1290,1
1291,6
1292,9
1293,6
1294,0
1295,3
1296,3
1297,7
1298,2
1299,4
1300,3
1301,8
1302,0
1303,2
1304,7
1305,0
1306,8
1307,7
1308,6
1309,0
1310,6
1311,7
1312,9
1313,4
1314,3
1315,0
1316,3
1317,7
1318,5
1319,9
1320,9
1321,2
1322,0
1323,4
1324,2
1325,2
1326,8
1327,1
1328,9
1329,0
1330,0
1331,9
1332,7
1333,4
1334,2
1335,8
1336,2
1337,7
1338,1
1339,2
1340,2
1341,8
1342,6
1343,5
1344,1
1345,3
1346,8
1347,0
1348,0
1349,9
1350,3
1351,3
1352,2
1353,3
1354,4
1355,5
1356,7
1357,2
1358,6
1359,7
1360,7
1361,4
1362,7
1363,2
1364,8
1365,2
1366,0
1367,2
1368,9
1369,0
1370,9
1371,3
1372,0
1373,1
1374,3
1375,7
1376,5
1377,9
1378,7
1379,7
1380,9
1381,6
1382,1
1383,4
1384,3
1385,1
1386,0
1387,9
1388,1
1389,4
1390,6
1391,0
1392,7
1393,5
1394,6
1395,5
1396,6
1397,1
1398,4
1399,7
1400,3
1401,4
1402,5
1403,2
1404,5
1405,7
1406,7
1407,8
1408,7
1409,5
1410,2
1411,2
1412,0
1413,5
1414,9
1415,5
1416,3
1417,4
1418,7
1419,8
1420,5
1421,4
1422,5
1423,6
1424,1
1425,5
1426,8
1427,7
1428,9
1429,1
1430,7
1431,3
1432,7
1433,5
1434,0
1435,6
1436,1
1437,6
1438,3
1439,0
1440,5
1441,6
1442,9
1443,9
1444,2
1445,4
1446,5
1447,1
1448,0
1449,5
1450,0
1451,7
1452,9
1453,1
1454,8
1455,7
1456,9
1457,2
1458,1
1459,8
1460,4
1461,2
1462,8
1463,6
1464,0
1465,4
1466,6
1467,5
1468,2
1469,3
1470,7
1471,1
1472,5
1473,8
1474,8
1475,1
1476,2
1477,5
1478,7
1479,4
1480,9
1481,4
1482,2
1483,2
1484,2
1485,6
1486,6
1487,6
1488,0
1489,0
1490,3
1491,9
1492,4
1493,2
1494,9
1495,7
1496,8
1497,5
1498,7
1499,0
1500,6
1501,0
1502,8
1503,5
1504,9
1505,9
1506,0
1507,1
1508,8
1509,7
1510,6
1511,0
1512,1
1513,0
1514,2
1515,0
1516,0
1517,7
1518,7
1519,4
1520,9
1521,7
1522,9
1523,9
1524,1
1525,9
1526,6
1527,0
1528,9
1529,9
1530,1
1531,8
1532,2
1533,1
1534,8
1535,5
1536,7
1537,0
1538,7
1539,6
1540,2
1541,4
1542,2
1543,8
1544,0
1545,1
1546,7
1547,9
1548,8
1549,3
1550,0
1551,8
1552,5
1553,9
1554,9
1555,7
1556,6
1557,4
1558,7
1559,0
1560,4
1561,5
1562,2
1563,1
1564,2
1565,3
1566,2
1567,8
1568,7
1569,1
1570,0
1571,9
1572,1
1573,1
1574,5
1575,2
1576,6
1577,4
1578,3
1579,8
1580,8
1581,7
1582,5
1583,5
1584,4
1585,8
1586,3
1587,9
1588,9
1589,3
1590,4
1591,9
1592,6
1593,3
1594,2
1595,8
1596,1
1597,1
1598,0
1599,3
1600,3
1601,8
1602,2
1603,6
1604,3
1605,9
1606,3
1607,3
1608,2
1609,3
1610,4
1611,5
1612,2
1613,1
1614,6
1615,7
1616,8
1617,2
1618,2
1619,3
1620,7
1621,4
1622,9
1623,2
1624,6
1625,3
1626,7
1627,9
1628,9
1629,3
1630,2
1631,6
1632,1
1633,6
1634,4
1635,0
1636,1
1637,8
1638,7
1639,8
1640,1
1641,5
1642,5
1643,1
1644,1
1645,1
1646,2
1647,6
1648,2
1649,2
1650,9
1651,0
1652,2
1653,3
1654,1
1655,4
1656,4
1657,4
1658,1
1659,1
1660,4
1661,3
1662,6
1663,5
1664,9
1665,3
1666,2
1667,1
1668,3
1669,6
1670,6
1671,2
1672,1
1673,2
1674,4
1675,5
1676,5
1677,0
1678,8
1679,1
1680,8
1681,5
1682,6
1683,1
1684,0
1685,6
1686,3
1687,5
1688,6
1689,0
1690,9
1691,1
1692,6
1693,2
1694,7
1695,0
1696,0
1697,3
1698,7
1699,5
1700,1
1701,3
1702,6
1703,0
1704,8
1705,6
1706,1
1707,0
1708,8
1709,3
1710,7
1711,0
1712,5
1713,3
1714,3
1715,3
1716,8
1717,5
1718,9
1719,6
1720,8
1721,7
1722,5
1723,0
1724,9
1725,3
1726,1
1727,4
1728,0
1729,4
1730,2
1731,0
1732,5
1733,4
1734,2
1735,3
1736,1
1737,1
1738,3
1739,7
1740,2
1741,4
1742,4
1743,6
1744,0
1745,3
1746,3
1747,8
1748,7
1749,4
1750,8
1751,7
1752,5
1753,9
1754,2
1755,2
1756,8
1757,5
1758,1
1759,9
1760,5
1761,6
1762,2
1763,2
1764,0
1765,6
1766,0
1767,9
1768,1
1769,2
1770,2
1771,4
1772,4
1773,6
1774,6
1775,6
1776,5
1777,1
1778,7
1779,6
1780,6
1781,2
1782,5
1783,8
1784,2
1785,2
1786,5
1787,5
1788,3
1789,8
1790,4
1791,7
1792,4
1793,1
1794,3
1795,0
1796,3
1797,4
1798,5
1799,9
1800,3
1801,2
1802,0
1803,3
1804,9
1805,1
1806,1
1807,7
1808,1
1809,7
1810,4
1811,6
1812,9
1813,2
1814,3
1815,6
