ImageId,Label
1,1
2,4
3,2
4,6
5,3
6,3
7,0
8,9
9,6
10,3
11,0
12,5
13,6
14,8
15,3
16,1
17,1
18,6
19,5
20,5
21,2
22,3
23,5
24,8
25,4
26,2
27,4
28,2
29,7
30,1
31,0
32,6
33,3
34,9
35,3
36,4
37,9
38,3
39,1
40,6
41,7
42,3
43,8
44,8
45,9
46,7
47,1
48,5
49,5
50,8
51,4
52,8
53,8
54,2
55,3
56,0
57,6
58,6
59,1
60,1
61,8
62,2
63,4
64,5
65,3
66,2
67,3
68,9
69,7
70,5
71,4
72,0
73,3
74,4
75,3
76,1
77,2
78,3
79,5
80,0
81,7
82,7
83,9
84,7
85,4
86,8
87,4
88,5
89,3
90,7
91,5
92,9
93,7
94,2
95,1
96,7
97,1
98,5
99,8
100,5
101,0
102,6
103,0
104,9
105,5
106,2
107,4
108,7
109,0
110,0
111,1
112,4
113,1
114,2
115,3
116,1
117,4
118,9
119,3
120,7
121,8
122,9
123,2
124,4
125,2
126,8
127,0
128,1
129,3
130,8
131,2
132,1
133,4
134,2
135,2
136,3
137,1
138,7
139,1
140,5
141,1
142,4
143,9
144,9
145,7
146,2
147,2
148,8
149,0
150,8
151,1
152,1
153,1
154,7
155,9
156,1
157,0
158,8
159,4
160,7
161,0
162,7
163,5
164,4
165,5
166,2
167,0
168,2
169,3
170,8
171,3
172,8
173,3
174,8
175,0
176,8
177,0
178,6
179,0
180,3
181,6
182,1
183,5
184,1
185,3
186,7
187,3
188,6
189,3
190,2
191,1
192,0
193,3
194,7
195,1
196,5
197,9
198,6
199,4
200,3
201,3
202,2
203,2
204,2
205,4
206,1
207,7
208,5
209,7
210,8
211,9
212,3
213,2
214,7
215,5
216,6
217,4
218,7
219,6
220,3
221,9
222,8
223,3
224,2
225,9
226,0
227,0
228,2
229,3
230,7
231,8
232,4
233,8
234,1
235,1
236,6
237,1
238,3
239,9
240,4
241,0
242,0
243,0
244,1
245,1
246,6
247,4
248,8
249,9
250,6
251,8
252,8
253,9
254,3
255,0
256,5
257,3
258,2
259,1
260,3
261,9
262,2
263,1
264,3
265,7
266,1
267,6
268,0
269,8
270,3
271,4
272,6
273,7
274,3
275,5
276,5
277,8
278,1
279,2
280,1
281,8
282,3
283,9
284,4
285,9
286,3
287,4
288,9
289,1
290,3
291,9
292,0
293,5
294,4
295,5
296,8
297,8
298,3
299,6
300,2
301,7
302,7
303,3
304,1
305,1
306,9
307,6
308,8
309,0
310,4
311,8
312,3
313,5
314,1
315,9
316,8
317,8
318,6
319,4
320,1
321,9
322,0
323,3
324,7
325,2
326,1
327,7
328,7
329,6
330,2
331,9
332,1
333,2
334,3
335,7
336,8
337,0
338,2
339,3
340,9
341,2
342,5
343,8
344,1
345,9
346,0
347,4
348,6
349,5
350,1
351,0
352,3
353,2
354,0
355,5
356,8
357,1
358,5
359,0
360,0
361,7
362,1
363,0
364,6
365,8
366,5
367,4
368,6
369,4
370,1
371,9
372,3
373,1
374,9
375,1
376,5
377,5
378,7
379,8
380,9
381,2
382,6
383,6
384,3
385,5
386,4
387,9
388,1
389,7
390,2
391,3
392,4
393,5
394,8
395,2
396,8
397,5
398,9
399,5
400,3
401,6
402,2
403,2
404,0
405,9
406,0
407,2
408,1
409,7
410,2
411,2
412,3
413,6
414,5
415,3
416,4
417,5
418,5
419,1
420,0
421,8
422,4
423,4
424,4
425,2
426,5
427,6
428,7
429,1
430,5
431,9
432,2
433,7
434,8
435,5
436,0
437,5
438,1
439,3
440,3
441,8
442,3
443,9
444,3
445,3
446,7
447,1
448,2
449,5
450,0
451,8
452,1
453,2
454,6
455,7
456,7
457,3
458,5
459,4
460,7
461,5
462,3
463,7
464,3
465,5
466,1
467,3
468,5
469,1
470,7
471,0
472,9
473,2
474,3
475,2
476,6
477,8
478,6
479,4
480,4
481,4
482,7
483,3
484,0
485,7
486,0
487,5
488,7
489,0
490,1
491,6
492,7
493,1
494,2
495,0
496,7
497,6
498,8
499,7
500,4
501,4
502,2
503,6
504,9
505,4
506,6
507,4
508,2
509,1
510,6
511,0
512,7
513,1
514,8
515,6
516,7
517,5
518,6
519,2
520,5
521,1
522,6
523,4
524,7
525,6
526,7
527,4
528,4
529,6
530,4
531,9
532,8
533,2
534,8
535,9
536,3
537,1
538,5
539,7
540,2
541,3
542,0
543,4
544,0
545,2
546,0
547,6
548,0
549,0
550,7
551,4
552,1
553,8
554,5
555,1
556,1
557,5
558,5
559,7
560,6
561,9
562,2
563,9
564,1
565,8
566,2
567,4
568,3
569,6
570,5
571,7
572,3
573,0
574,6
575,6
576,1
577,2
578,8
579,3
580,7
581,0
582,0
583,6
584,4
585,0
586,0
587,9
588,3
589,2
590,8
591,4
592,8
593,3
594,2
595,2
596,9
597,8
598,1
599,3
600,2
601,4
602,3
603,6
604,4
605,5
606,3
607,8
608,9
609,1
610,6
611,1
612,9
613,2
614,8
615,1
616,0
617,0
618,8
619,4
620,4
621,0
622,4
623,8
624,2
625,2
626,5
627,3
628,9
629,5
630,7
631,9
632,2
633,2
634,8
635,8
636,0
637,1
638,4
639,2
640,9
641,0
642,6
643,7
644,8
645,5
646,0
647,9
648,0
649,0
650,4
651,4
652,0
653,8
654,9
655,5
656,8
657,0
658,7
659,6
660,4
661,8
662,4
663,4
664,5
665,1
666,2
667,8
668,1
669,4
670,5
671,5
672,6
673,2
674,4
675,1
676,1
677,8
678,8
679,3
680,5
681,1
682,6
683,1
684,2
685,3
686,4
687,0
688,2
689,0
690,7
691,8
692,4
693,3
694,7
695,4
696,9
697,7
698,5
699,3
700,7
701,2
702,8
703,8
704,2
705,5
706,2
707,2
708,1
709,9
710,4
711,5
712,2
713,4
714,8
715,7
716,2
717,2
718,9
719,4
720,1
721,3
722,2
723,6
724,0
725,1
726,8
727,1
728,1
729,5
730,1
731,1
732,4
733,0
734,3
735,6
736,1
737,9
738,4
739,0
740,9
741,8
742,2
743,1
744,7
745,7
746,6
747,3
748,2
749,5
750,6
751,5
752,2
753,3
754,5
755,2
756,5
757,2
758,5
759,3
760,7
761,1
762,8
763,3
764,3
765,8
766,2
767,5
768,7
769,2
770,7
771,4
772,9
773,5
774,3
775,9
776,9
777,3
778,3
779,8
780,4
781,7
782,3
783,4
784,7
785,0
786,8
787,0
788,3
789,0
790,8
791,0
792,1
793,1
794,7
795,6
796,2
797,3
798,9
799,4
800,7
801,6
802,4
803,7
804,5
805,2
806,1
807,9
808,5
809,2
810,4
811,4
812,8
813,4
814,1
815,2
816,0
817,5
818,7
819,7
820,4
821,9
822,1
823,5
824,8
825,5
826,1
827,5
828,5
829,5
830,7
831,4
832,0
833,7
834,1
835,3
836,9
837,0
838,6
839,4
840,3
841,2
842,7
843,6
844,5
845,5
846,0
847,2
848,8
849,7
850,5
851,3
852,9
853,8
854,1
855,9
856,5
857,6
858,1
859,0
860,8
861,0
862,1
863,2
864,9
865,1
866,1
867,7
868,7
869,5
870,5
871,2
872,9
873,7
874,2
875,7
876,0
877,1
878,8
879,0
880,9
881,3
882,6
883,5
884,3
885,1
886,9
887,5
888,7
889,6
890,4
891,7
892,3
893,3
894,1
895,6
896,1
897,0
898,5
899,4
900,8
901,1
902,4
903,9
904,6
905,6
906,4
907,2
908,4
909,1
910,3
911,9
912,7
913,2
914,2
915,7
916,2
917,2
918,6
919,6
920,9
921,3
922,8
923,9
924,7
925,6
926,1
927,1
928,1
929,2
930,4
931,5
932,7
933,2
934,6
935,6
936,5
937,9
938,9
939,4
940,7
941,8
942,4
943,2
944,7
945,5
946,3
947,8
948,9
949,7
950,0
951,3
952,7
953,6
954,1
955,8
956,1
957,0
958,0
959,0
960,4
961,4
962,1
963,3
964,0
965,8
966,7
967,6
968,6
969,8
970,9
971,4
972,7
973,7
974,5
975,1
976,0
977,2
978,9
979,2
980,9
981,9
982,6
983,4
984,9
985,3
986,3
987,2
988,2
989,0
990,5
991,3
992,2
993,5
994,3
995,9
996,0
997,7
998,4
999,3
1000,7
1001,3
1002,1
1003,5
1004,6
1005,0
1006,7
1007,9
1008,3
1009,1
1010,4
1011,7
1012,3
1013,8
1014,5
1015,9
1016,4
1017,1
1018,9
1019,7
1020,2
1021,2
1022,4
1023,4
1024,9
1025,0
1026,9
1027,3
1028,2
1029,4
1030,8
1031,3
1032,2
1033,7
1034,3
1035,9
1036,2
1037,3
1038,0
1039,9
1040,7
1041,1
1042,1
1043,1
1044,8
1045,4
1046,8
1047,0
1048,3
1049,4
1050,0
1051,1
1052,0
1053,2
1054,0
1055,4
1056,9
1057,6
1058,3
1059,4
1060,9
1061,1
1062,9
1063,3
1064,3
1065,5
1066,2
1067,7
1068,3
1069,9
1070,4
1071,2
1072,1
1073,8
1074,1
1075,4
1076,4
1077,6
1078,1
1079,5
1080,1
1081,0
1082,1
1083,5
1084,5
1085,2
1086,3
1087,9
1088,0
1089,1
1090,2
1091,1
1092,3
1093,4
1094,1
1095,6
1096,8
1097,4
1098,1
1099,1
1100,3
1101,2
1102,1
1103,5
1104,3
1105,2
1106,3
1107,5
1108,6
1109,9
1110,0
1111,9
1112,5
1113,3
1114,4
1115,3
1116,2
1117,5
1118,2
1119,9
1120,9
1121,8
1122,1
1123,3
1124,7
1125,5
1126,1
1127,3
1128,6
1129,3
1130,8
1131,6
1132,7
1133,6
1134,8
1135,6
1136,0
1137,4
1138,8
1139,3
1140,3
1141,0
1142,4
1143,3
1144,8
1145,7
1146,5
1147,9
1148,5
1149,8
1150,0
1151,0
1152,8
1153,2
1154,6
1155,5
1156,9
1157,6
1158,0
1159,5
1160,9
1161,9
1162,7
1163,7
1164,8
1165,7
1166,8
1167,9
1168,0
1169,9
1170,0
1171,7
1172,3
1173,9
1174,8
1175,6
1176,1
1177,3
1178,2
1179,2
1180,6
1181,4
1182,9
1183,3
1184,9
1185,9
1186,1
1187,6
1188,4
1189,4
1190,1
1191,6
1192,9
1193,5
1194,1
1195,7
1196,1
1197,7
1198,3
1199,4
1200,7
1201,4
1202,3
1203,3
1204,2
1205,2
1206,5
1207,6
1208,0
1209,3
1210,1
1211,7
1212,5
1213,2
1214,3
1215,0
1216,0
1217,2
1218,0
1219,4
1220,4
1221,6
1222,9
1223,4
1224,5
1225,3
1226,2
1227,9
1228,8
1229,2
1230,6
1231,9
1232,6
1233,1
1234,4
1235,8
1236,7
1237,5
1238,3
1239,8
1240,0
1241,6
1242,4
1243,9
1244,0
1245,2
1246,4
1247,8
1248,8
1249,0
1250,9
1251,8
1252,3
1253,8
1254,6
1255,7
1256,0
1257,7
1258,8
1259,2
1260,1
1261,2
1262,7
1263,8
1264,8
1265,8
1266,2
1267,0
1268,3
1269,3
1270,4
1271,0
1272,8
1273,3
1274,3
1275,5
1276,3
1277,6
1278,0
1279,8
1280,0
1281,8
1282,7
1283,3
1284,4
1285,8
1286,4
1287,1
1288,2
1289,2
1290,5
1291,5
1292,4
1293,2
1294,2
1295,9
1296,7
1297,8
1298,1
1299,3
1300,2
1301,2
1302,5
1303,1
1304,5
1305,7
1306,5
1307,7
1308,2
1309,8
1310,5
1311,4
1312,2
1313,9
1314,6
1315,6
1316,5
1317,5
1318,2
1319,7
1320,7
1321,0
1322,1
1323,8
1324,5
1325,8
1326,5
1327,6
1328,6
1329,7
1330,6
1331,8
1332,6
1333,3
1334,3
1335,2
1336,0
1337,0
1338,1
1339,2
1340,7
1341,8
1342,6
1343,9
1344,9
1345,5
1346,7
1347,6
1348,2
1349,7
1350,4
1351,1
1352,7
1353,3
1354,1
1355,9
1356,3
1357,6
1358,9
1359,0
1360,6
1361,7
1362,5
1363,3
1364,4
1365,8
1366,3
1367,0
1368,8
1369,3
1370,1
1371,7
1372,9
1373,3
1374,5
1375,8
1376,2
1377,6
1378,1
1379,7
1380,9
1381,2
1382,7
1383,4
1384,6
1385,1
1386,2
1387,6
1388,3
1389,8
1390,8
1391,1
1392,2
1393,2
1394,8
1395,0
1396,9
1397,9
1398,7
1399,5
1400,1
1401,9
1402,8
1403,1
1404,4
1405,8
1406,2
1407,5
1408,6
1409,9
1410,9
1411,9
1412,1
1413,4
1414,5
1415,0
1416,1
1417,6
1418,9
1419,2
1420,3
1421,0
1422,0
1423,6
1424,6
1425,7
1426,0
1427,6
1428,2
1429,4
1430,8
1431,3
1432,9
1433,8
1434,3
1435,2
1436,2
1437,5
1438,2
1439,7
1440,1
1441,1
1442,0
1443,3
1444,8
1445,1
1446,7
1447,1
1448,7
1449,2
1450,0
1451,3
1452,1
1453,8
1454,0
1455,7
1456,6
1457,2
1458,9
1459,5
1460,0
1461,6
1462,3
1463,9
1464,2
1465,7
1466,6
1467,8
1468,8
1469,0
1470,1
1471,4
1472,7
1473,7
1474,4
1475,2
1476,7
1477,6
1478,3
1479,2
1480,8
1481,9
1482,7
1483,7
1484,9
1485,6
1486,9
1487,5
1488,4
1489,6
1490,5
1491,9
1492,8
1493,7
1494,8
1495,0
1496,8
1497,2
1498,7
1499,8
1500,6
1501,6
1502,0
1503,7
1504,3
1505,2
1506,9
1507,7
1508,7
1509,0
1510,8
1511,1
1512,0
1513,9
1514,4
1515,5
1516,6
1517,0
1518,3
1519,7
1520,6
1521,2
1522,6
1523,4
1524,2
1525,1
1526,5
1527,7
1528,6
1529,0
1530,9
1531,8
1532,4
1533,3
1534,9
1535,9
1536,6
1537,2
1538,0
1539,3
1540,1
1541,0
1542,6
1543,1
1544,9
1545,9
1546,8
1547,8
1548,4
1549,6
1550,7
1551,8
1552,4
1553,3
1554,8
1555,6
1556,2
1557,7
1558,6
1559,5
1560,2
1561,1
1562,8
1563,2
1564,3
1565,3
1566,1
1567,3
1568,7
1569,2
1570,0
1571,2
1572,1
1573,9
1574,1
1575,5
1576,2
1577,3
1578,9
1579,0
1580,5
1581,5
1582,9
1583,8
1584,7
1585,2
1586,8
1587,6
1588,5
1589,1
1590,5
1591,4
1592,4
1593,4
1594,1
1595,6
1596,8
1597,4
1598,2
1599,9
1600,3
1601,3
1602,8
1603,5
1604,7
1605,9
1606,7
1607,4
1608,9
1609,5
1610,8
1611,3
1612,6
1613,5
1614,2
1615,3
1616,7
1617,0
1618,9
1619,6
1620,4
1621,1
1622,0
1623,4
1624,3
1625,4
1626,1
1627,9
1628,7
1629,2
1630,7
1631,0
1632,8
1633,0
1634,2
1635,7
1636,6
1637,8
1638,7
1639,2
1640,0
1641,1
1642,0
1643,9
1644,2
1645,7
1646,9
1647,7
1648,1
1649,5
1650,7
1651,7
1652,8
1653,8
1654,6
1655,4
1656,2
1657,4
1658,0
1659,3
1660,1
1661,1
1662,5
1663,4
1664,2
1665,1
1666,0
1667,8
1668,9
1669,3
1670,4
1671,0
1672,5
1673,1
1674,5
1675,9
1676,0
1677,2
1678,7
1679,4
1680,3
1681,2
1682,0
1683,1
1684,0
1685,3
1686,9
1687,5
1688,2
1689,9
1690,5
1691,9
1692,2
1693,6
1694,3
1695,0
1696,4
1697,6
1698,0
1699,9
1700,5
1701,7
1702,7
1703,9
1704,7
1705,4
1706,1
1707,6
1708,7
1709,6
1710,6
1711,4
1712,4
1713,6
1714,3
1715,1
1716,6
1717,4
1718,9
1719,0
1720,3
1721,4
1722,9
1723,8
1724,0
1725,4
1726,3
1727,2
1728,1
1729,7
1730,1
1731,8
1732,4
1733,0
1734,8
1735,7
1736,0
1737,6
1738,3
1739,6
1740,7
1741,6
1742,1
1743,2
1744,2
1745,6
1746,1
1747,4
1748,2
1749,5
1750,0
1751,1
1752,5
1753,5
1754,1
1755,1
1756,1
1757,6
1758,8
1759,2
1760,1
1761,7
1762,5
1763,8
1764,3
1765,1
1766,1
1767,8
1768,1
1769,1
1770,0
1771,8
1772,3
1773,7
1774,9
1775,6
1776,6
1777,3
1778,1
1779,5
1780,8
1781,2
1782,4
1783,5
1784,3
1785,2
1786,9
1787,2
1788,7
1789,0
1790,3
1791,1
1792,1
1793,1
1794,3
1795,1
1796,6
1797,3
1798,7
1799,7
1800,5
1801,6
1802,4
1803,4
1804,3
1805,5
1806,6
1807,8
1808,9
1809,3
1810,7
1811,6
1812,6
1813,5
1814,1
1815,4
1816,0
1817,6
1818,6
1819,8
1820,8
1821,1
1822,7
1823,2
1824,9
1825,2
1826,2
1827,4
1828,6
1829,2
1830,2
1831,1
1832,0
1833,6
1834,6
1835,5
1836,5
1837,2
1838,5
1839,0
1840,2
1841,1
1842,9
1843,1
1844,4
1845,1
1846,5
1847,3
1848,7
1849,2
1850,8
1851,7
1852,3
1853,1
1854,3
1855,3
1856,5
1857,3
1858,3
1859,5
1860,0
1861,1
1862,1
1863,4
1864,3
1865,2
1866,1
1867,8
1868,0
1869,7
1870,6
1871,9
1872,0
1873,9
1874,1
1875,0
1876,5
1877,7
1878,1
1879,4
1880,7
1881,4
1882,0
1883,5
1884,8
1885,4
1886,9
1887,8
1888,1
1889,0
1890,2
1891,7
1892,6
1893,0
1894,9
1895,6
1896,8
1897,6
1898,7
1899,4
1900,6
1901,9
1902,6
1903,1
1904,2
1905,5
1906,8
1907,3
1908,7
1909,0
1910,6
1911,2
1912,6
1913,4
1914,3
1915,0
1916,3
1917,4
1918,5
1919,6
1920,1
1921,8
1922,1
1923,6
1924,9
1925,4
1926,5
1927,8
1928,6
1929,1
1930,5
1931,8
1932,8
1933,3
1934,4
1935,6
1936,4
1937,9
1938,9
1939,9
1940,4
1941,3
1942,3
1943,6
1944,7
1945,9
1946,5
1947,8
1948,7
1949,5
1950,2
1951,3
1952,6
1953,3
1954,0
1955,2
1956,6
1957,9
1958,7
1959,2
1960,9
1961,0
1962,9
1963,6
1964,0
1965,5
1966,6
1967,2
1968,8
1969,5
1970,9
1971,8
1972,1
1973,8
1974,1
1975,4
1976,6
1977,7
1978,9
1979,7
1980,1
1981,6
1982,6
1983,1
1984,3
1985,4
1986,6
1987,5
1988,4
1989,0
1990,0
1991,4
1992,1
1993,6
1994,5
1995,7
1996,6
1997,2
1998,2
1999,9
2000,9
2001,4
2002,5
2003,7
2004,2
2005,9
2006,3
2007,5
2008,5
2009,4
2010,8
2011,1
2012,9
2013,3
2014,1
2015,1
2016,7
2017,7
2018,2
2019,4
2020,1
2021,4
2022,4
2023,9
2024,8
2025,5
2026,0
2027,0
2028,0
2029,1
2030,2
2031,9
2032,6
2033,6
2034,8
2035,2
2036,4
2037,8
2038,1
2039,2
2040,0
2041,1
2042,9
2043,7
2044,7
2045,6
2046,6
2047,0
2048,2
2049,1
2050,6
2051,1
2052,8
2053,0
2054,7
2055,2
2056,3
2057,0
2058,1
2059,3
2060,8
2061,9
2062,0
2063,7
2064,2
2065,6
2066,2
2067,1
2068,2
2069,6
2070,5
2071,4
2072,7
2073,2
2074,5
2075,1
2076,1
2077,6
2078,9
2079,5
2080,3
2081,8
2082,6
2083,1
2084,0
2085,4
2086,6
2087,3
2088,5
2089,8
2090,0
2091,7
2092,7
2093,0
2094,4
2095,3
2096,5
2097,1
2098,0
2099,3
2100,8
2101,1
2102,3
2103,4
2104,1
2105,8
2106,1
2107,2
2108,0
2109,4
2110,2
2111,9
2112,3
2113,6
2114,9
2115,3
2116,1
2117,7
2118,5
2119,6
2120,6
2121,2
2122,4
2123,0
2124,0
2125,5
2126,5
2127,1
2128,4
2129,9
2130,3
2131,5
2132,4
2133,9
2134,0
2135,4
2136,0
2137,1
2138,1
2139,2
2140,0
2141,2
2142,7
2143,8
2144,2
2145,5
2146,1
2147,9
2148,6
2149,5
2150,2
2151,5
2152,1
2153,1
2154,2
2155,9
2156,3
2157,4
2158,5
2159,8
2160,7
2161,2
2162,6
2163,7
2164,7
2165,5
2166,3
2167,0
2168,3
2169,5
2170,3
2171,6
2172,3
2173,3
2174,6
2175,0
2176,4
2177,2
2178,9
2179,8
2180,6
2181,8
2182,0
2183,1
2184,1
2185,4
2186,8
2187,2
2188,6
2189,9
2190,5
2191,3
2192,1
2193,5
2194,1
2195,3
2196,9
2197,4
2198,1
2199,5
2200,8
2201,2
2202,1
2203,3
2204,4
2205,1
2206,0
2207,3
2208,3
2209,3
2210,3
2211,4
2212,8
2213,6
2214,9
2215,5
2216,1
2217,2
2218,9
2219,0
2220,3
2221,7
2222,6
2223,9
2224,7
2225,8
2226,1
2227,6
2228,6
2229,0
2230,4
2231,6
2232,4
2233,3
2234,1
2235,3
2236,3
2237,2
2238,6
2239,6
2240,4
2241,0
2242,9
2243,3
2244,2
2245,6
2246,2
2247,8
2248,9
2249,3
2250,1
2251,3
2252,9
2253,0
2254,8
2255,3
2256,1
2257,3
2258,5
2259,0
2260,4
2261,1
2262,7
2263,2
2264,5
2265,5
2266,4
2267,4
2268,9
2269,8
2270,4
2271,9
2272,8
2273,8
2274,0
2275,1
2276,0
2277,0
2278,6
2279,9
2280,7
2281,9
2282,0
2283,2
2284,7
2285,1
2286,0
2287,9
2288,3
2289,9
2290,9
2291,2
2292,7
2293,2
2294,4
2295,8
2296,2
2297,7
2298,4
2299,5
2300,8
2301,3
2302,8
2303,6
2304,4
2305,4
2306,7
2307,2
2308,3
2309,5
2310,5
2311,1
2312,3
2313,9
2314,9
2315,0
2316,7
2317,6
2318,9
2319,9
2320,9
2321,6
2322,7
2323,3
2324,2
2325,7
2326,2
2327,3
2328,5
2329,7
2330,2
2331,9
2332,0
2333,9
2334,9
2335,8
2336,8
2337,7
2338,6
2339,7
2340,0
2341,5
2342,3
2343,9
2344,8
2345,9
2346,8
2347,1
2348,3
2349,5
2350,0
2351,9
2352,8
2353,1
2354,3
2355,8
2356,7
2357,6
2358,2
2359,7
2360,6
2361,0
2362,4
2363,4
2364,0
2365,1
2366,2
2367,6
2368,1
2369,5
2370,6
2371,5
2372,5
2373,0
2374,1
2375,6
2376,1
2377,4
2378,4
2379,7
2380,5
2381,4
2382,1
2383,9
2384,8
2385,9
2386,2
2387,8
2388,6
2389,9
2390,5
2391,6
2392,9
2393,5
2394,1
2395,8
2396,7
2397,7
2398,4
2399,3
2400,6
2401,4
2402,0
2403,6
2404,4
2405,7
2406,5
2407,3
2408,3
2409,3
2410,0
2411,4
2412,2
2413,8
2414,5
2415,2
2416,9
2417,9
2418,0
2419,1
2420,6
2421,3
2422,5
2423,0
2424,8
2425,7
2426,7
2427,5
2428,6
2429,3
2430,4
2431,1
2432,8
2433,3
2434,3
2435,3
2436,2
2437,3
2438,2
2439,0
2440,2
2441,1
2442,6
2443,5
2444,1
2445,4
2446,3
2447,1
2448,1
2449,3
2450,9
2451,6
2452,3
2453,2
2454,7
2455,5
2456,5
2457,5
2458,8
2459,5
2460,2
2461,2
2462,9
2463,3
2464,7
2465,2
2466,9
2467,3
2468,5
2469,3
2470,4
2471,9
2472,3
2473,6
2474,7
2475,6
2476,5
2477,0
2478,6
2479,2
2480,4
2481,1
2482,4
2483,8
2484,2
2485,7
2486,2
2487,1
2488,5
2489,3
2490,5
2491,9
2492,5
2493,1
2494,8
2495,2
2496,7
2497,3
2498,0
2499,3
2500,8
2501,9
2502,2
2503,4
2504,1
2505,2
2506,8
2507,3
2508,8
2509,6
2510,4
2511,1
2512,5
2513,2
2514,2
2515,9
2516,2
2517,8
2518,1
2519,1
2520,7
2521,8
2522,1
2523,3
2524,1
2525,2
2526,5
2527,8
2528,0
2529,9
2530,3
2531,9
2532,4
2533,8
2534,3
2535,0
2536,6
2537,0
2538,9
2539,2
2540,4
2541,1
2542,8
2543,0
2544,9
2545,4
2546,6
2547,8
2548,5
2549,7
2550,0
2551,3
2552,0
2553,3
2554,7
2555,4
2556,1
2557,6
2558,6
2559,6
2560,8
2561,2
2562,3
2563,8
2564,8
2565,8
2566,8
2567,3
2568,6
2569,6
2570,7
2571,6
2572,4
2573,1
2574,6
2575,2
2576,0
2577,0
2578,8
2579,4
2580,9
2581,0
2582,0
2583,8
2584,7
2585,5
2586,6
2587,5
2588,5
2589,6
2590,1
2591,3
2592,6
2593,0
